mn_tbl,spc_tbl,spc_ltx_tbl,cat_tbl,mt_tbl,freq_tbl,freq_rs_tbl,EU_K_tbl,aij_tbl,qn_tbl,peak_tbl,peak_val,intint_tbl,intint_val,nupper_deg_tbl,in_aces_tbl
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,148.667301,148.64746497050257,55.34759892232108,-3.72009618110689,"$7_{3,5} – 6_{3,4}$",$0.02173845130053899 \pm 0.030633416633459948$,0.02173845130053899,$0.054526768000419445 \pm 0.09049084120609817$,0.054526768000419445,$819691811.3121172 1 / cm2 \pm 1360333727.0019963 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,148.667301,148.66085429041334,55.34759892232108,-3.72009618110689,"$7_{3,5} – 6_{3,4}$",$0.008393435121884198 \pm 0.030633416633459948$,0.008393435121884198,$0.13704591350748443 \pm 0.09538572186522448$,0.13704591350748443,$2060188366.1068916 1 / cm2 \pm 1433917651.756257 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,148.70901800000001,148.68917640438522,55.35103979943149,-3.7196708059368517,"$7_{3,4} – 6_{3,3}$",$0.009971476881613229 \pm 0.030633416633459948$,0.009971476881613229,$0.023564902483607285 \pm 0.09535896352777597$,0.023564902483607285,$354099089.0257636 1 / cm2 \pm 1432915843.3443916 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,148.70901800000001,148.7025694814252,55.35103979943149,-3.7196708059368517,"$7_{3,4} – 6_{3,3}$",$0.011037224808290657 \pm 0.030633416633459948$,0.011037224808290657,$-0.02473327179002741 \pm 0.09046545601807329$,-0.02473327179002741,$-371655644.04808235 1 / cm2 \pm 1359383328.090749 1 / cm2$,False
protonated carbon dioxide,HOCO+,$\mathrm{HOCO^+}$,CDMS,45522,149.088992,149.06909970611179,65.96557962274807,-3.891008896214438,"$7_{1,7} – 6_{1,6}$",$-0.006299887337996395 \pm 0.030633416633459948$,-0.006299887337996395,$-0.16522373384983688 \pm 0.09023489224013555$,-0.16522373384983688,$-3702424666.656502 1 / cm2 \pm 2022033294.1186528 1 / cm2$,False
protonated carbon dioxide,HOCO+,$\mathrm{HOCO^+}$,CDMS,45522,149.088992,149.08252700448634,65.96557962274807,-3.891008896214438,"$7_{1,7} – 6_{1,6}$",$-0.027485284116832254 \pm 0.030633416633459948$,-0.027485284116832254,$-0.10954868113619479 \pm 0.0902348922401356$,-0.10954868113619479,$-2454827341.009979 1 / cm2 \pm 2022033294.1186538 1 / cm2$,False
protonated carbon dioxide,HOCO+,$\mathrm{HOCO^+}$,CDMS,45522,149.67587100000003,149.6559004014068,28.733740575785234,-3.8769244562074543,"$7_{0,7} – 6_{0,6}$",$0.26401708366279264 \pm 0.03707215768674526$,0.26401708366279264,$1.2350204023521671 \pm 0.10877290175651724$,1.2350204023521671,$27003242813.101315 1 / cm2 \pm 2378277372.6027064 1 / cm2$,False
protonated carbon dioxide,HOCO+,$\mathrm{HOCO^+}$,CDMS,45522,149.67587100000003,149.66938055545722,28.733740575785234,-3.8769244562074543,"$7_{0,7} – 6_{0,6}$",$0.27731915838401033 \pm 0.03707215768674526$,0.27731915838401033,$1.640724481737411 \pm 0.10877290175651722$,1.640724481737411,$35873805392.5052 1 / cm2 \pm 2378277372.602706 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,149.792574,149.77258783023453,40.570403700143984,-3.6591538541310777,"$7_{2,5} – 6_{2,4}$",$0.0343451297905617 \pm 0.03707215768674526$,0.0343451297905617,$0.24244976236488755 \pm 0.10868815707512866$,0.24244976236488755,$3215658562.653889 1 / cm2 \pm 1441552260.347048 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,149.792574,149.78607849482623,40.570403700143984,-3.6591538541310777,"$7_{2,5} – 6_{2,4}$",$0.07094696626951445 \pm 0.03707215768674526$,0.07094696626951445,$0.39731751552577205 \pm 0.10868815707553992$,0.39731751552577205,$5269699827.422269 1 / cm2 \pm 1441552260.3525023 1 / cm2$,False
cyanoacetylene,H13CCCN,$\mathrm{H^{13}CCCN}$,CDMS,52509,149.87699,149.85699256697586,64.73871268685535,-3.5766999422080157,$17 – 16$,$0.032081081511755316 \pm 0.03707215768674526$,0.032081081511755316,$0.0780037404160567 \pm 0.10862694007655777$,0.0780037404160567,$367132012.8728658 1 / cm2 \pm 511263010.5917027 1 / cm2$,False
cyanoacetylene,H13CCCN,$\mathrm{H^{13}CCCN}$,CDMS,52509,149.87699,149.87049083426714,64.73871268685535,-3.5766999422080157,$17 – 16$,$0.03405273262773956 \pm 0.03707215768674526$,0.03405273262773956,$0.5244400651107088 \pm 0.10862694007696902$,0.5244400651107088,$2468326976.4796844 1 / cm2 \pm 511263010.5936384 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,150.43655470000002,150.4164826066987,9.707748907830338,-4.271072471804892,"$2_{2,0} – 1_{1,1}$",$0.030890343535901234 \pm 0.03707215768674526$,0.030890343535901234,$0.4347838103975283 \pm 0.10822289066687957$,0.4347838103975283,$71398254285.85373 1 / cm2 \pm 17771879455.0312 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,150.43655470000002,150.43053307200964,9.707748907830338,-4.271072471804892,"$2_{2,0} – 1_{1,1}$",$0.08211574277600886 \pm 0.03707215768674526$,0.08211574277600886,$0.548053430047747 \pm 0.10822289066687951$,0.548053430047747,$89998885020.59514 1 / cm2 \pm 17771879455.03119 1 / cm2$,False
formaldehyde,H2CO,$\mathrm{H_2CO}$,CDMS,30501,150.498334,150.4782536637562,22.6178373370064,-4.189027364578764,"$2_{1,1} – 1_{1,0}$",$0.07242608032451012 \pm 0.03707215768674526$,0.07242608032451012,$-1.1165810821167974 \pm 0.11403011477450767$,-1.1165810821167974,$-50640123931.77957 1 / cm2 \pm 5171589628.931299 1 / cm2$,False
formaldehyde,H2CO,$\mathrm{H_2CO}$,CDMS,30501,150.498334,150.49230989912687,22.6178373370064,-4.189027364578764,"$2_{1,1} – 1_{1,0}$",$0.5650785194547158 \pm 0.03707215768674526$,0.5650785194547158,$3.7010645446824526 \pm 0.10817846536189327$,3.7010645446824526,$167853790668.6743 1 / cm2 \pm 4906200705.362628 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,150.82066500000002,150.80054165653686,19.30743015515912,-3.786153243881038,"$4_{0,4} – 3_{1,3}$",$0.288412248590498 \pm 0.03707215768674526$,0.288412248590498,$1.3015763300890364 \pm 0.11378641182492964$,1.3015763300890364,$39075728496.16613 1 / cm2 \pm 3416078513.5972333 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,150.82066500000002,150.80054165653686,19.30743015515912,-3.786153243881038,"$4_{0,4} – 3_{1,3}$",$0.27402584937190205 \pm 0.030556961004267573$,0.27402584937190205,$1.6150373413146943 \pm 0.09378917529490259$,1.6150373413146943,$48486407751.48849 1 / cm2 \pm 2815724491.127035 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,150.82066500000002,150.81462799696106,19.30743015515912,-3.786153243881038,"$4_{0,4} – 3_{1,3}$",$0.1334763837597029 \pm 0.03707215768674526$,0.1334763837597029,$1.1218087979522142 \pm 0.1137864118249296$,1.1218087979522142,$33678774728.787956 1 / cm2 \pm 3416078513.5972323 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,150.82066500000002,150.81462799696106,19.30743015515912,-3.786153243881038,"$4_{0,4} – 3_{1,3}$",$0.20171410037444265 \pm 0.030556961004267573$,0.20171410037444265,$1.235273760429134 \pm 0.08897622414030759$,1.235273760429134,$37085202738.4864 1 / cm2 \pm 2671230796.647051 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,150.851908,150.83178048791964,19.307490805795027,-3.7857855443144035,"$4_{1,4} – 3_{0,3}$",$0.4715687957639583 \pm 0.030556961004267573$,0.4715687957639583,$3.4039487441930247 \pm 0.09376975058089121$,3.4039487441930247,$34049552726.86435 1 / cm2 \pm 937974777.6859949 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,150.851908,150.83178048791964,19.307490805795027,-3.7857855443144035,"$4_{1,4} – 3_{0,3}$",$0.4811867605807991 \pm 0.03707215768674526$,0.4811867605807991,$3.2546204164497676 \pm 0.11376284547496124$,3.2546204164497676,$32555827893.967693 1 / cm2 \pm 1137964845.083507 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,150.851908,150.8458697463759,19.307490805795027,-3.7857855443144035,"$4_{1,4} – 3_{0,3}$",$0.36100886248397873 \pm 0.03707215768674526$,0.36100886248397873,$2.212255426398775 \pm 0.10792491144075603$,2.212255426398775,$22129095778.824512 1 / cm2 \pm 1079568242.2989519 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,150.851908,150.8458697463759,19.307490805795027,-3.7857855443144035,"$4_{1,4} – 3_{0,3}$",$0.4409786060967295 \pm 0.030556961004267573$,0.4409786060967295,$2.839098115590127 \pm 0.08895779623869134$,2.839098115590127,$28399376209.304478 1 / cm2 \pm 889841005.5857217 1 / cm2$,False
formic acid,t-HCOOH,$t-\mathrm{HCOOH}$,CDMS,46506,151.1762475,151.15607671271488,32.235935244693025,-4.430274821161833,"$7_{1,7} – 6_{1,6}$",$0.1280954967739986 \pm 0.030556961004267573$,0.1280954967739986,$0.47756702587700867 \pm 0.0935685732498842$,0.47756702587700867,$38088162489.423256 1 / cm2 \pm 7462523224.463401 1 / cm2$,False
formic acid,t-HCOOH,$t-\mathrm{HCOOH}$,CDMS,46506,151.1762475,151.16969199413234,32.235935244693025,-4.430274821161833,"$7_{1,7} – 6_{1,6}$",$0.009606606797428597 \pm 0.030556961004267573$,0.009606606797428597,$0.1793294604075234 \pm 0.09356857324988425$,0.1793294604075234,$14302347643.451855 1 / cm2 \pm 7462523224.463406 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,151.3438779,151.3236847465218,35.4172026383888,-4.402616465395166,"$5_{1,4} – 5_{0,5}$",$0.012406879034494275 \pm 0.030556961004267573$,0.012406879034494275,$0.3503263361119008 \pm 0.08866862327211164$,0.3503263361119008,$11942906498.29536 1 / cm2 \pm 3022784666.503502 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,151.3438779,151.33781995395654,35.4172026383888,-4.402616465395166,"$5_{1,4} – 5_{0,5}$",$-0.009313231042661952 \pm 0.030556961004267573$,-0.009313231042661952,$0.08942310274825022 \pm 0.08866862327211161$,0.08942310274825022,$3048505478.528115 1 / cm2 \pm 3022784666.5035005 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,151.3609763,151.3407808651569,1172.8777582656492,-3.7875127428147204,"$27_{21,6} – 27_{20,7}$",$0.028736718712254517 \pm 0.030556961004267573$,0.028736718712254517,$0.2216056294199139 \pm 0.08865860687566854$,0.2216056294199139,$366642184.5886075 1 / cm2 \pm 146683933.04162425 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,151.3609763,151.35491766954706,1172.8777582656492,-3.7875127428147204,"$27_{21,6} – 27_{20,7}$",$0.00022092200080397572 \pm 0.030556961004267573$,0.00022092200080397572,$-0.08491850239327195 \pm 0.08865860687499058$,-0.08491850239327195,$-140496003.24216443 1 / cm2 \pm 146683933.04050258 1 / cm2$,False
isothiocyanic acid,a-HNCS,$a-\mathrm{HNCS}$,CDMS,59503,152.46713,152.44627840029096,51.222551736532054,-4.27221236969765,"$13_{0,13} – 12_{0,12}$",$0.07539326764655199 \pm 0.030556961004267573$,0.07539326764655199,$0.37761377777413 \pm 0.08801538596523655$,0.37761377777413,$11826436169.29997 1 / cm2 \pm 2756542280.2363706 1 / cm2$,False
isothiocyanic acid,a-HNCS,$a-\mathrm{HNCS}$,CDMS,59503,152.46713,152.44627840029096,51.222551736532054,-4.27221236969765,"$13_{0,13} – 12_{0,12}$",$0.03950955812243039 \pm 0.03738907387903638$,0.03950955812243039,$0.20582476966419788 \pm 0.10769440612605052$,0.20582476966419788,$6446198851.225465 1 / cm2 \pm 3372866920.6615486 1 / cm2$,False
isothiocyanic acid,a-HNCS,$a-\mathrm{HNCS}$,CDMS,59503,152.46713,152.46051851716544,51.222551736532054,-4.27221236969765,"$13_{0,13} – 12_{0,12}$",$0.05704668096049357 \pm 0.030556961004267573$,0.05704668096049357,$0.2991350510627439 \pm 0.08801538596591452$,0.2991350510627439,$9368571264.128786 1 / cm2 \pm 2756542280.257603 1 / cm2$,False
isothiocyanic acid,a-HNCS,$a-\mathrm{HNCS}$,CDMS,59503,152.46713,152.46051851716544,51.222551736532054,-4.27221236969765,"$13_{0,13} – 12_{0,12}$",$0.05601920852794767 \pm 0.03738907387903638$,0.05601920852794767,$0.3300356508388569 \pm 0.10769440612605052$,0.3300356508388569,$10336343078.492708 1 / cm2 \pm 3372866920.6615486 1 / cm2$,False
isocyanic acid,HNCO,$\mathrm{HNCO}$,CDMS,43511,153.2919354,153.27148232570684,72.70365244725042,-4.325126917385847,"$7_{1,7} – 6_{1,6}$",$0.03703772811108041 \pm 0.03738907387903638$,0.03703772811108041,$0.0783197364945172 \pm 0.1071149436281334$,0.0783197364945172,$5041392315.313521 1 / cm2 \pm 6894921737.893183 1 / cm2$,False
isocyanic acid,HNCO,$\mathrm{HNCO}$,CDMS,43511,153.2919354,153.28579947771206,72.70365244725042,-4.325126917385847,"$7_{1,7} – 6_{1,6}$",$0.07463017082798729 \pm 0.03738907387903638$,0.07463017082798729,$0.43202413080305074 \pm 0.1071149436281335$,0.43202413080305074,$27809122330.397205 1 / cm2 \pm 6894921737.893189 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,153.43217610000002,153.41170431400198,32.47211000617872,-3.5999787113386916,"$7_{1,6} – 6_{1,5}$",$0.1399253395857447 \pm 0.03738907387903638$,0.1399253395857447,$0.46049968561841165 \pm 0.10701703799342924$,0.46049968561841165,$5591839321.227026 1 / cm2 \pm 1299505949.2587378 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,153.43217610000002,153.42552276955067,32.47211000617872,-3.5999787113386916,"$7_{1,6} – 6_{1,5}$",$0.15374266048089946 \pm 0.03738907387903638$,0.15374266048089946,$1.0927951275489833 \pm 0.11280586283410224$,1.0927951275489833,$13269791392.077753 1 / cm2 \pm 1369799544.1920342 1 / cm2$,False
thioxoethenylidene,CCS,$\mathrm{CCS}$,CDMS,56502,153.449762,153.42928786759202,53.760521165063544,-3.780646452359447,$12_11 – 11_10$,$-0.0100676588844902 \pm 0.03738907387903638$,-0.0100676588844902,$0.3178277198963121 \pm 0.10700477345181673$,0.3178277198963121,$3816346782.240826 1 / cm2 \pm 1284870064.1356106 1 / cm2$,False
thioxoethenylidene,CCS,$\mathrm{CCS}$,CDMS,56502,153.449762,153.4436197602776,53.760521165063544,-3.780646452359447,$12_11 – 11_10$,$0.10014212430372002 \pm 0.03738907387903638$,0.10014212430372002,$0.3270227990332925 \pm 0.11279293487334215$,0.3270227990332925,$3926757575.5105677 1 / cm2 \pm 1354371966.6862614 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,153.790772,153.78410311963745,101.94008691599996,-4.9604294883638,$9_3 – 8_3$,$0.27561639178116026 \pm 0.03738907387903638$,0.27561639178116026,$2.2642595133513637 \pm 0.11254283196847752$,2.2642595133513637,$125028106893.22829 1 / cm2 \pm 6214401283.267533 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,153.805461,153.79879148267347,65.81569428107075,-4.931156559529569,$9_2 – 8_2$,$0.3260764495988083 \pm 0.03738907387903638$,0.3260764495988083,$2.223889550525561 \pm 0.10675730830568603$,2.223889550525561,$229633207883.25708 1 / cm2 \pm 11023489527.806381 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,153.8142764,153.80760650040835,44.137778384817366,-4.914415544932252,$9_1 – 8_1$,$0.43908977599294174 \pm 0.03738907387903638$,0.43908977599294174,$3.24184862515648 \pm 0.10675118983349127$,3.24184862515648,$322123921858.2372 1 / cm2 \pm 10607254041.831633 1 / cm2$,False
methylacetylene,CH3CCH,$\mathrm{CH_3CCH}$,CDMS,40502,153.81721470000002,153.81054467299387,36.91123090064983,-4.908969374038708,$9_0 – 8_0$,$0.4855590707117666 \pm 0.03738907387903638$,0.4855590707117666,$3.460520146485432 \pm 0.1067491506140487$,3.460520146485432,$339579957335.3397 1 / cm2 \pm 10475266860.653435 1 / cm2$,False
isocyanic acid,HNCO,$\mathrm{HNCO}$,CDMS,43511,153.8650858,153.84455625274902,29.53792644395231,-4.306318051867649,"$7_{0,7} – 6_{0,6}$",$2.6736572490084067 \pm 0.03738907387903638$,2.6736572490084067,$13.922621551811439 \pm 0.11248847600213395$,13.922621551811439,$864635339000.3551 1 / cm2 \pm 6985861909.683519 1 / cm2$,False
isocyanic acid,HNCO,$\mathrm{HNCO}$,CDMS,43511,153.8650858,153.8589269358247,29.53792644395231,-4.306318051867649,"$7_{0,7} – 6_{0,6}$",$2.968921021276893 \pm 0.03738907387903638$,2.968921021276893,$21.0933644343871 \pm 0.10671593840596565$,21.0933644343871,$1309959352160.3274 1 / cm2 \pm 6627370516.178257 1 / cm2$,False
cyanoacetylene,HC13CCN,$\mathrm{HC^{13}CCN}$,CDMS,52510,154.001217,153.99505268680704,66.5201621968636,-3.5413755657454513,$17 – 16$,$0.08744470702771204 \pm 0.03738907387903638$,0.08744470702771204,$0.519797873642618 \pm 0.11238904048151471$,0.519797873642618,$2381197017.3036265 1 / cm2 \pm 514854834.0468958 1 / cm2$,False
cyanoacetylene,HCC13CN,$\mathrm{HCC^{13}CN}$,CDMS,52511,154.01607800000002,154.0093993496185,66.52663051988675,-3.541124812744041,$17 – 16$,$0.023075062990070738 \pm 0.03738907387903638$,0.023075062990070738,$0.24874185313115885 \pm 0.10661131767779533$,0.24874185313115885,$1139049920.1190035 1 / cm2 \pm 488199357.5107877 1 / cm2$,False
isocyanic acid,HNCO,$\mathrm{HNCO}$,CDMS,43511,241.774032,241.7417731455094,69.62300821311861,-3.7069231029389442,"$11_{0,11} – 10_{0,10}$",$0.013563955417919582 \pm 0.07936165145189367$,0.013563955417919582,$-0.5145071030786553 \pm 0.18609316152061187$,-0.5145071030786553,$-12942284794.687479 1 / cm2 \pm 4681122340.842281 1 / cm2$,False
isocyanic acid,HNCO,$\mathrm{HNCO}$,CDMS,43511,241.774032,241.76435434365283,69.62300821311861,-3.7069231029389442,"$11_{0,11} – 10_{0,10}$",$-0.29101763863674884 \pm 0.07936165145189367$,-0.29101763863674884,$-2.4851325240786095 \pm 0.18609316152061195$,-2.4851325240786095,$-62512825744.69907 1 / cm2 \pm 4681122340.842284 1 / cm2$,False
carbon monosulfide,C33S,$\mathrm{C^{33}S}$,CDMS,45502,242.91361030000002,242.90307675637797,34.97512044879081,-3.5365060588111485,$5_0 – 4_0$,$0.0426763652900148 \pm 0.07936165145189367$,0.0426763652900148,$-0.15105503033955334 \pm 0.1852201444490973$,-0.15105503033955334,$-1354245111.0006526 1 / cm2 \pm 1660543674.1509469 1 / cm2$,False
carbonyl sulfide,OCS,$\mathrm{OCS}$,CDMS,60503,243.21803640000002,243.18599052232221,122.57253933929329,-4.378987352216444,$20 – 19$,$0.06345372083714246 \pm 0.07936165145189367$,0.06345372083714246,$0.40159638980807216 \pm 0.18498831194625923$,0.40159638980807216,$26951929098.5492 1 / cm2 \pm 12414931991.840492 1 / cm2$,False
carbonyl sulfide,OCS,$\mathrm{OCS}$,CDMS,60503,243.21803640000002,243.20748965544783,122.57253933929329,-4.378987352216444,$20 – 19$,$0.1253987330961268 \pm 0.07936165145189367$,0.1253987330961268,$0.5572065872917142 \pm 0.184988311946941$,0.5572065872917142,$37395237644.21297 1 / cm2 \pm 12414931991.886244 1 / cm2$,False
thioformaldehyde,H2CS,$\mathrm{H_2CS}$,CDMS,46509,244.0485044,244.01634910167093,60.0256013458387,-3.677115175032199,"$7_{1,6} – 6_{1,5}$",$0.1627277277805741 \pm 0.07217338210272493$,0.1627277277805741,$0.580767401428894 \pm 0.16766031485082825$,0.580767401428894,$7103333379.148412 1 / cm2 \pm 2050643868.6266954 1 / cm2$,False
thioformaldehyde,H2CS,$\mathrm{H_2CS}$,CDMS,46509,244.0485044,244.0379216435879,60.0256013458387,-3.677115175032199,"$7_{1,6} – 6_{1,5}$",$0.08576903188316176 \pm 0.07217338210272493$,0.08576903188316176,$0.5216891144292849 \pm 0.16766031485082833$,0.5216891144292849,$6380750178.034267 1 / cm2 \pm 2050643868.6266968 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,244.2221505,244.18956500373645,18.166247297339396,-4.228919782985083,"$3_{2,1} – 2_{1,2}$",$0.10758195310028322 \pm 0.07217338210272493$,0.10758195310028322,$0.06716354474260763 \pm 0.16754110551800688$,0.06716354474260763,$6280716690.726657 1 / cm2 \pm 15667401442.88708 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,244.2221505,244.21237485112093,18.166247297339396,-4.228919782985083,"$3_{2,1} – 2_{1,2}$",$0.071588609029421 \pm 0.07217338210272493$,0.071588609029421,$0.3491627055412095 \pm 0.16754110551800672$,0.3491627055412095,$32651523097.481 1 / cm2 \pm 15667401442.887062 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,245.1258658,245.0931597249459,37.30592877563631,-3.892282848374546,"$4_{1,4} – 3_{1,3}$",$0.09580216534511111 \pm 0.07217338210272493$,0.09580216534511111,$0.4727940302864052 \pm 0.1669234250452238$,0.4727940302864052,$15957849097.83307 1 / cm2 \pm 5634036508.776378 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,245.1258658,245.0931597249459,37.30592877563631,-3.892282848374546,"$4_{1,4} – 3_{1,3}$",$0.07780694331050789 \pm 0.05851532326659844$,0.07780694331050789,$0.0967460398246957 \pm 0.13533491306141726$,0.0967460398246957,$3265393819.3767314 1 / cm2 \pm 4567854037.823188 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,245.1258658,245.1160539774838,37.30592877563631,-3.892282848374546,"$4_{1,4} – 3_{1,3}$",$0.11049584601534823 \pm 0.07217338210272493$,0.11049584601534823,$0.11348474957884236 \pm 0.1669234250452237$,0.11348474957884236,$3830362467.9598975 1 / cm2 \pm 5634036508.776374 1 / cm2$,False
methylenimine,H2CNH,$\mathrm{H_2CNH}$,CDMS,29518,245.1258658,245.1160539774838,37.30592877563631,-3.892282848374546,"$4_{1,4} – 3_{1,3}$",$-0.018658005611443082 \pm 0.05851532326659844$,-0.018658005611443082,$-0.018145528605981214 \pm 0.13533491306192016$,-0.018145528605981214,$-612451910.8653976 1 / cm2 \pm 4567854037.840162 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,247.6336301,247.60058942489403,18.02969976140663,-4.514990929287781,"$3_{2,2} – 2_{1,1}$",$-0.023587422531703484 \pm 0.05932383756601283$,-0.023587422531703484,$-0.017942572860229846 \pm 0.14026953429478262$,-0.017942572860229846,$-10000042829.86809 1 / cm2 \pm 78177269313.6222 1 / cm2$,False
formamide,HC(O)NH2,$\mathrm{HC(O)NH_2}$,CDMS,45512,247.6336301,247.62289188059057,18.02969976140663,-4.514990929287781,"$3_{2,2} – 2_{1,1}$",$0.07671869878173274 \pm 0.05932383756601283$,0.07671869878173274,$0.47711538365073836 \pm 0.13581539257592712$,0.47711538365073836,$265913607176.80316 1 / cm2 \pm 75694815525.87224 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,249.05436799999998,249.02113776203316,41.02134090518224,-3.381086497096343,"$5_{2,3} – 4_{3,2}$",$0.12872200155311586 \pm 0.07499168577647317$,0.12872200155311586,$0.35429503196351647 \pm 0.1707058259994616$,0.35429503196351647,$3112654732.844449 1 / cm2 \pm 1499733976.727229 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,249.05436799999998,249.04439892860995,41.02134090518224,-3.381086497096343,"$5_{2,3} – 4_{3,2}$",$0.06914618201803997 \pm 0.07499168577647317$,0.06914618201803997,$0.049259212767474685 \pm 0.1763042189859819$,0.049259212767474685,$432766220.02608454 1 / cm2 \pm 1548918590.830455 1 / cm2$,False
methanol,13CH3OH,$\mathrm{^{13}CH_3OH}$,CDMS,33502,250.784606,250.751144903924,19.905872352470286,-4.737965660854938,"$2_{0,2} – 1_{-1,1}$",$0.03133483156061052 \pm 0.07131196049188847$,0.03133483156061052,$-0.014284392761682118 \pm 0.1612095966870073$,-0.014284392761682118,$-19101355732.39379 1 / cm2 \pm 215572471659.73605 1 / cm2$,False
methanol,13CH3OH,$\mathrm{^{13}CH_3OH}$,CDMS,33502,250.784606,250.77289461637338,19.905872352470286,-4.737965660854938,"$2_{0,2} – 1_{-1,1}$",$-0.04039491160571848 \pm 0.07131196049188847$,-0.04039491160571848,$0.08680098105406826 \pm 0.16649655552473117$,0.08680098105406826,$116071886617.55087 1 / cm2 \pm 222642291370.43375 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,251.314367,251.28083522022453,50.66889444849897,-3.0704739892569646,"$7_{0,7} – 6_{1,6}$",$0.12411980115961802 \pm 0.07131196049188847$,0.12411980115961802,$0.4640869376557168 \pm 0.16614558720247896$,0.4640869376557168,$1489019749.561721 1 / cm2 \pm 533076974.5356415 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,251.314367,251.30430746606737,50.66889444849897,-3.0704739892569646,"$7_{0,7} – 6_{1,6}$",$0.08841563658888064 \pm 0.07131196049188847$,0.08841563658888064,$-0.11548648206302412 \pm 0.16086977307018668$,-0.11548648206302412,$-370537583.90161425 1 / cm2 \pm 516149561.15554774 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,251.5087085,251.4751507900859,47.48859690973793,-3.1707800968960886,"$6_{1,5} – 5_{2,4}$",$-0.1281262844341867 \pm 0.07131196049188847$,-0.1281262844341867,$-0.014882159838863549 \pm 0.166017206031164$,-0.014882159838863549,$-208551716.00226605 1 / cm2 \pm 2326488465.2888484 1 / cm2$,False
cyclopropenylidene,c-C3H2,$c-\mathrm{C_3H_2}$,CDMS,38508,251.527311,251.49375080803546,47.488626422804145,-3.170669838656871,"$6_{2,5} – 5_{1,4}$",$0.1032295870844787 \pm 0.07131196049188847$,0.1032295870844787,$0.19798621796526178 \pm 0.16073358009357458$,0.19798621796526178,$924731158.4291292 1 / cm2 \pm 750735840.3324399 1 / cm2$,False
